Pre-Match PPG (Home),Pre-Match PPG (Away),home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_fouls,away_team_fouls,home_team_possession,team_a_xg,team_b_xg,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,result
1.14,0.67,7,2,1,0,2,1,23,9,10,6,9,11,53,2.45,1.15,3.3,3.35,2.2,0.0
1.0,2.43,6,5,3,0,1,0,11,18,7,8,13,15,40,1.48,2.1,3.0,3.25,2.4,0.0
1.17,0.0,6,2,2,0,0,0,11,16,5,7,19,9,55,1.37,1.9,1.87,3.55,4.15,2.0
0.83,2.33,7,5,2,0,1,0,21,16,5,4,10,14,47,2.02,1.61,4.05,3.9,1.8,1.0
1.57,2.17,1,5,2,0,2,0,14,13,5,5,14,15,39,1.49,1.4,3.6,3.5,2.05,1.0
1.67,1.14,8,2,3,0,1,0,14,11,6,4,14,15,63,1.8,1.28,1.74,3.95,4.35,0.0
1.33,0.57,7,8,2,0,1,0,10,15,4,5,9,12,56,1.31,1.69,2.65,3.5,2.55,2.0
1.57,1.5,4,8,2,0,2,0,10,10,2,8,15,15,42,1.09,1.68,3.0,3.3,2.35,2.0
1.43,1.0,3,2,4,0,2,0,3,8,0,5,16,16,40,0.39,1.18,3.85,3.45,1.95,1.0
1.43,1.0,6,3,3,0,0,0,22,11,5,6,15,12,57,2.2,1.34,2.1,3.45,3.4,1.0
0.63,0.29,6,2,3,0,5,2,15,6,4,5,14,17,70,1.73,0.85,2.4,3.25,3.0,1.0
2.29,0.5,6,3,5,1,1,0,18,17,7,10,19,18,52,2.0,2.09,1.69,3.85,4.75,2.0
2.0,1.0,2,3,1,0,3,0,14,18,3,9,9,21,50,1.37,2.07,3.15,3.4,2.25,2.0
2.13,1.14,5,2,2,0,1,0,15,13,7,4,16,17,60,1.88,1.33,2.05,3.35,3.75,0.0
2.25,1.25,5,5,1,0,0,0,14,17,8,5,11,4,48,1.79,1.75,2.25,3.2,3.35,0.0
1.75,1.63,11,7,4,0,2,0,17,19,5,6,8,9,65,1.92,1.88,2.15,3.4,3.35,2.0
1.38,0.43,3,4,3,0,1,0,12,10,7,4,16,15,53,1.58,1.28,2.25,3.15,3.4,0.0
2.0,1.88,9,6,0,0,1,0,6,10,5,0,9,14,61,1.15,0.87,1.49,4.3,6.5,0.0
2.71,2.13,3,1,3,0,2,0,10,5,5,3,15,11,41,1.25,0.86,2.5,3.35,2.75,1.0
1.0,1.0,3,4,3,1,2,0,8,9,5,4,16,12,52,1.1,1.2,2.3,3.3,3.1,2.0
1.86,0.43,1,4,1,0,3,0,10,4,7,3,9,21,64,1.65,0.77,1.62,3.9,5.5,0.0
1.29,0.57,5,6,1,0,1,0,9,12,4,4,10,18,56,1.22,1.37,2.45,3.2,2.9,1.0
1.38,2.0,9,5,3,0,0,0,6,9,3,7,17,13,38,0.9,1.3,6.5,4.2,1.49,2.0
1.14,2.14,8,7,5,0,0,0,9,13,4,7,16,8,44,1.24,1.69,2.7,3.4,2.5,2.0
1.38,1.71,7,7,4,1,1,0,6,12,4,5,21,9,33,0.83,1.61,3.65,3.4,2.05,1.0
0.86,0.86,2,7,3,0,3,0,9,11,3,5,15,19,44,0.99,1.52,2.35,3.65,2.8,0.0
1.5,0.88,5,3,2,0,1,0,10,9,8,8,10,11,60,1.58,1.3,2.6,3.35,2.7,2.0
1.75,0.38,6,3,2,0,4,0,11,10,5,7,8,15,62,1.41,1.45,2.15,3.4,3.35,0.0
2.5,2.13,3,4,3,0,3,0,8,6,5,0,16,15,33,1.09,0.71,2.7,3.35,2.55,1.0
0.88,2.0,4,4,3,0,1,0,5,11,2,4,21,14,48,0.76,1.39,3.9,3.65,1.91,2.0
1.22,0.63,9,9,1,0,2,0,18,9,6,5,7,11,38,1.87,1.34,3.8,3.15,2.1,0.0
1.0,0.38,6,10,1,0,4,0,14,13,6,6,18,10,60,1.69,1.61,2.0,3.45,3.7,0.0
2.0,2.25,5,2,1,0,2,0,7,8,3,4,10,12,49,1.15,1.03,2.45,3.55,2.7,1.0
1.25,1.11,6,4,1,0,1,0,8,13,4,5,13,19,52,1.14,1.51,2.65,3.45,2.55,0.0
1.33,0.75,2,6,3,0,3,0,7,8,4,4,11,21,51,1.0,1.07,2.05,3.4,3.6,2.0
1.13,1.63,1,5,0,0,1,0,7,15,4,5,19,11,40,0.92,1.71,3.0,3.4,2.35,2.0
1.38,1.22,2,4,3,0,2,0,10,6,7,3,15,16,51,1.37,0.77,1.7,4.0,4.75,0.0
0.67,1.22,5,9,4,0,2,0,7,10,3,4,11,12,41,0.95,1.26,4.5,3.8,1.74,0.0
2.11,1.0,8,8,0,0,2,0,20,11,13,6,3,8,49,2.58,1.55,1.87,3.5,4.15,0.0
1.56,0.38,8,2,2,0,2,1,11,6,7,2,11,5,60,1.48,0.78,1.74,3.65,4.8,0.0
1.56,1.11,7,2,4,0,3,0,10,7,5,3,18,24,55,1.36,0.94,2.7,3.15,2.7,1.0
2.33,0.78,6,0,5,0,2,0,12,13,5,8,20,13,52,1.45,1.68,1.95,3.35,3.95,2.0
2.22,1.78,8,7,6,0,1,0,11,12,6,6,19,9,56,1.46,1.63,2.1,3.55,3.35,2.0
1.33,1.0,6,10,3,0,0,0,8,12,4,6,21,5,32,1.03,1.67,3.0,3.15,2.5,0.0
2.0,1.67,12,3,0,0,2,0,11,6,8,2,11,9,51,1.57,0.72,1.56,4.15,5.75,0.0
1.89,2.0,0,7,1,0,1,0,12,9,7,5,10,10,30,1.46,1.27,4.9,4.05,1.65,1.0
1.0,0.33,7,3,1,0,3,0,11,7,7,3,15,12,57,1.49,1.06,2.1,3.5,3.35,0.0
1.22,0.89,2,5,1,0,1,1,13,11,8,8,10,10,49,1.78,1.63,2.4,3.25,3.0,2.0
0.78,1.78,5,7,2,0,6,0,12,15,5,12,14,18,45,1.43,2.08,3.9,3.45,1.95,2.0
1.4,1.0,7,3,2,0,4,0,10,11,7,8,17,20,51,1.62,1.58,4.67,3.63,1.85,2.0
1.56,0.33,11,6,3,0,3,0,10,11,8,9,13,11,56,1.49,1.65,1.54,4.05,6.0,0.0
1.44,1.0,7,4,2,0,4,1,14,9,8,4,19,15,48,1.79,1.28,2.0,3.5,3.75,1.0
2.33,2.11,9,3,2,0,1,0,8,10,2,8,11,11,49,1.12,1.36,2.4,3.15,3.05,2.0
2.11,0.9,6,5,2,0,0,0,7,11,3,4,13,11,42,1.08,1.4,2.25,3.45,3.05,1.0
1.7,0.3,3,2,2,0,0,0,14,8,7,2,6,15,66,1.8,0.87,1.57,4.05,5.75,0.0
2.1,1.1,8,4,5,0,3,1,17,8,13,2,16,12,53,2.2,0.81,1.83,3.6,4.3,0.0
2.2,2.1,9,5,3,0,3,1,13,5,4,2,12,17,64,1.38,0.59,1.95,3.4,3.8,1.0
1.5,1.9,2,6,1,0,2,0,12,12,9,6,15,15,45,1.62,1.48,3.15,3.4,2.25,2.0
1.5,1.1,6,1,1,0,2,0,11,10,5,6,11,10,58,1.26,1.27,2.95,3.4,2.35,1.0
1.1,1.5,6,7,1,0,1,0,13,6,6,5,13,12,45,1.59,1.05,1.77,3.6,4.7,0.0
2.0,0.33,7,2,0,0,2,0,15,4,7,3,15,15,57,1.79,0.85,1.56,4.05,6.0,0.0
1.2,1.0,4,8,2,0,3,0,11,11,6,6,15,8,53,1.48,1.48,2.3,3.45,3.0,2.0
1.8,1.9,4,8,0,0,2,0,17,14,9,7,9,14,39,1.97,1.82,4.35,3.8,1.77,0.0
1.27,1.0,3,10,1,0,1,0,13,14,4,5,18,13,45,1.37,1.59,3.2,3.2,2.35,0.0
1.89,0.3,3,4,1,0,2,0,9,11,3,4,15,12,53,1.05,1.44,1.71,3.9,4.65,0.0
0.7,0.56,8,8,3,0,1,0,10,14,6,5,12,13,54,1.29,1.61,3.75,3.15,2.1,2.0
1.2,1.1,2,4,2,0,2,0,13,16,7,7,12,21,46,1.57,1.71,2.45,3.4,2.8,0.0
2.1,1.18,1,4,4,1,3,0,6,6,4,5,8,9,38,0.83,1.02,2.25,3.35,3.15,0.0
1.4,1.1,7,2,1,0,2,0,11,8,5,4,8,17,63,1.39,1.11,2.05,3.4,3.75,2.0
0.9,1.9,5,5,0,0,1,1,11,7,7,5,18,12,34,1.44,1.22,5.5,4.15,1.57,0.0
1.7,2.2,5,6,0,0,1,0,14,21,2,6,15,20,34,1.21,2.17,2.45,3.35,2.85,0.0
2.0,0.8,4,4,2,0,2,0,20,9,8,5,8,13,71,2.64,1.21,2.3,3.35,3.05,1.0
1.27,2.0,2,6,1,0,3,0,11,11,5,4,17,14,55,1.3,1.46,2.65,3.35,2.6,2.0
1.45,0.91,1,4,2,0,1,0,5,18,3,8,17,14,41,0.73,2.11,2.75,3.3,2.55,0.0
2.0,2.0,1,7,4,0,2,0,7,15,5,6,18,16,36,1.05,1.82,2.4,3.25,3.0,1.0
2.09,0.27,6,5,2,0,0,0,22,10,12,3,15,5,57,2.57,1.18,1.61,3.9,5.5,0.0
1.82,1.0,4,5,0,0,2,0,9,9,4,3,7,15,61,1.16,1.1,1.61,4.0,5.25,0.0
2.18,1.09,4,6,1,0,1,0,7,19,4,8,14,7,44,0.86,2.18,2.65,3.2,2.7,0.0
1.36,1.36,5,4,1,0,1,1,14,10,5,5,15,11,53,1.68,1.18,2.1,3.15,3.8,0.0
1.09,0.3,3,4,1,0,3,0,9,9,2,0,15,16,46,1.06,0.9,1.95,3.35,4.1,1.0
1.36,1.73,5,4,5,0,1,1,14,9,5,3,15,14,51,1.52,1.08,3.65,3.6,1.95,0.0
1.91,1.0,7,4,3,0,5,0,18,16,3,8,9,17,65,1.82,1.85,2.0,3.5,3.4,2.0
1.09,0.82,6,6,0,0,1,0,13,15,4,3,10,7,54,1.5,1.4,2.9,3.25,2.15,2.0
1.91,1.08,4,8,0,0,2,0,9,15,4,5,10,17,49,1.07,1.56,2.8,3.5,2.13,1.0
1.82,1.73,9,3,1,0,2,0,13,9,4,4,19,11,58,1.6,1.06,2.45,3.11,2.62,2.0
1.27,1.18,5,2,1,0,1,0,11,14,4,4,15,16,52,1.48,1.47,2.05,3.38,3.05,1.0
2.18,1.27,7,5,2,0,1,0,16,20,7,7,14,11,51,1.81,2.04,2.0,3.4,3.35,0.0
1.42,0.27,6,3,3,0,3,1,14,11,6,0,11,14,51,1.68,1.01,2.6,2.95,2.7,0.0
2.09,2.0,9,5,2,0,2,0,19,3,8,2,9,11,55,2.14,0.57,2.06,3.61,3.47,1.0
2.17,1.58,10,1,2,1,3,0,8,9,2,4,18,16,52,0.95,0.94,2.5,3.4,2.7,2.0
1.17,0.92,6,3,3,0,2,1,17,14,6,5,14,6,38,1.67,1.49,1.87,3.4,4.35,0.0
1.5,1.0,4,12,4,0,2,0,5,21,0,7,9,17,46,0.56,2.28,3.8,3.6,1.95,1.0
1.25,0.36,7,6,3,0,3,0,10,16,4,6,11,12,54,1.25,1.71,1.8,3.6,4.33,1.0
1.08,1.25,7,3,1,0,3,0,7,24,2,3,13,14,56,0.93,1.96,1.91,3.5,4.0,1.0
1.5,0.83,7,4,2,0,2,0,7,7,2,5,9,9,57,0.93,1.07,2.4,3.4,2.85,2.0
1.58,1.92,2,7,0,0,1,0,8,15,4,10,16,11,42,0.97,1.98,3.65,3.45,2.05,2.0
1.75,2.08,2,4,2,1,1,0,12,19,6,6,15,14,50,1.38,2.02,2.27,3.62,3.21,1.0
2.0,1.0,4,7,0,0,1,0,19,12,7,5,8,15,54,2.0,1.48,1.79,3.6,4.0,0.0
1.83,0.25,3,7,1,0,3,0,15,16,6,2,12,11,43,1.54,1.53,2.18,3.45,2.95,0.0
1.54,1.17,2,9,6,0,4,0,12,11,5,4,14,14,52,1.35,1.3,3.05,3.3,2.18,1.0
1.67,1.17,9,4,5,0,4,0,16,25,8,12,11,8,61,1.96,2.65,1.74,3.85,4.5,1.0
0.64,1.17,3,6,1,0,1,0,11,17,2,5,12,16,38,1.11,1.87,3.4,3.45,2.1,2.0
1.0,0.91,3,9,1,0,4,0,7,20,5,8,15,16,42,1.15,2.19,2.7,3.25,2.65,1.0
2.25,1.83,4,4,1,0,1,0,19,15,5,7,5,13,42,1.9,1.7,2.55,3.25,2.8,2.0
2.25,2.0,4,4,3,0,4,0,6,12,2,6,15,10,43,0.75,1.63,2.24,3.25,2.91,2.0
2.0,1.92,8,3,3,0,1,0,11,10,5,5,16,10,47,1.39,1.26,2.32,3.25,2.78,0.0
1.23,1.23,9,1,1,0,1,0,14,7,5,3,14,12,62,1.83,0.91,1.7,3.5,4.4,2.0
1.31,1.0,5,4,1,0,1,0,18,11,7,5,11,14,54,1.97,1.35,2.7,3.1,2.35,2.0
1.91,1.69,3,5,0,0,2,0,10,12,7,5,10,11,57,1.46,1.43,2.75,3.1,2.3,1.0
1.46,0.25,3,3,1,0,2,0,16,11,9,2,20,14,53,2.0,1.22,2.1,3.1,3.1,0.0
1.46,0.85,5,2,0,0,3,0,23,11,6,4,4,5,43,2.15,1.35,2.1,3.1,3.1,1.0
1.08,1.0,6,4,2,0,4,0,16,10,6,6,9,15,40,1.73,1.4,2.5,3.1,2.5,0.0
1.38,0.42,4,5,2,0,1,0,15,8,7,0,16,13,61,1.84,0.77,2.18,3.58,3.24,0.0
2.08,1.77,7,7,2,0,0,0,13,14,4,4,13,2,36,1.32,1.64,2.55,3.4,2.55,0.0
1.83,0.23,5,4,3,0,2,0,12,8,4,6,18,15,67,1.6,1.35,1.5,3.8,5.25,2.0
2.08,1.15,9,5,4,0,3,0,22,10,8,3,11,16,68,2.56,1.05,1.58,3.85,4.35,2.0
1.69,1.92,0,5,0,0,1,0,11,18,7,2,11,8,34,1.48,1.86,2.75,3.3,2.46,0.0
1.92,1.31,1,5,2,0,0,0,8,11,3,6,8,8,36,0.99,1.53,2.95,3.3,2.35,2.0
1.69,0.92,4,3,0,0,0,0,10,8,6,5,3,19,66,1.48,1.12,2.6,3.15,2.45,2.0
0.58,0.38,5,5,0,0,2,0,7,11,2,6,7,13,49,0.89,1.32,2.7,3.2,2.35,2.0
1.0,1.15,3,6,3,0,4,0,15,15,5,5,9,17,55,1.67,1.6,2.7,3.2,2.3,1.0
0.54,0.92,4,1,2,0,5,1,9,9,5,5,10,15,52,1.31,1.32,3.03,3.23,2.37,2.0
1.21,2.07,5,7,1,0,2,0,11,15,4,8,8,16,42,1.09,1.94,2.99,3.43,2.3,1.0
1.5,0.93,4,12,1,0,3,0,5,15,0,4,12,16,35,0.55,1.57,2.61,3.23,2.72,1.0
1.5,0.43,7,0,1,0,0,0,18,3,8,0,9,7,64,2.16,0.32,1.65,4.19,4.86,0.0
2.07,1.08,8,9,1,0,1,0,14,13,7,6,17,16,53,1.73,1.55,1.73,3.76,4.52,0.0
1.43,1.07,5,6,3,0,2,0,8,9,3,6,11,16,62,1.15,1.31,2.62,3.2,2.69,2.0
0.5,1.14,3,6,2,0,0,0,10,19,4,10,17,8,49,1.17,2.34,3.4,3.4,2.1,2.0
1.79,1.14,1,3,0,0,2,0,5,22,2,11,19,7,46,0.67,2.65,3.05,3.4,2.3,2.0
1.62,0.57,7,1,0,0,0,0,14,6,9,0,15,8,60,1.8,0.54,1.67,3.55,4.9,0.0
1.0,1.29,10,3,4,1,1,0,14,14,7,4,10,8,55,1.79,1.39,3.6,3.8,1.91,2.0
2.08,1.43,6,5,2,0,4,0,23,10,11,3,17,9,39,2.49,1.24,2.3,3.5,2.95,0.0
1.79,1.36,4,1,2,0,4,0,12,7,5,3,10,8,72,1.77,0.84,1.8,3.6,4.5,1.0
2.14,1.79,4,2,1,0,0,0,16,12,5,4,9,13,44,1.66,1.37,2.6,3.3,2.7,2.0
1.57,1.08,2,6,2,0,2,0,17,18,10,7,7,13,49,2.04,2.01,1.91,3.65,3.9,0.0
1.57,1.64,7,6,0,0,4,0,19,9,6,4,13,12,42,1.99,1.16,5.25,4.05,1.61,0.0
1.14,0.4,3,2,0,0,0,0,14,12,5,4,11,13,50,1.58,1.33,1.69,4.05,4.55,1.0
1.47,0.86,2,1,2,0,3,0,7,8,4,4,15,11,40,1.16,1.16,2.3,3.3,3.15,2.0
1.73,1.27,3,11,3,0,0,0,17,19,5,5,8,11,57,1.92,1.8,2.25,3.2,2.75,0.0
0.47,1.64,6,3,2,0,3,0,10,9,4,4,16,11,39,1.24,1.14,4.2,3.4,1.73,2.0
1.21,1.2,3,4,0,0,4,1,18,12,6,5,10,14,45,1.87,1.45,2.4,3.1,2.6,0.0
1.67,1.0,4,3,4,0,4,0,18,21,12,9,15,12,39,2.19,2.2,2.75,3.4,2.5,0.0
1.33,1.53,6,7,2,0,2,0,13,16,5,8,31,16,33,1.44,1.9,5.0,3.85,1.67,1.0
1.6,2.0,4,4,0,0,2,0,14,16,8,4,16,16,45,1.72,1.73,3.15,3.9,2.1,0.0
1.13,1.0,8,4,2,0,1,0,15,18,6,7,12,9,57,1.83,1.91,1.89,3.9,3.8,1.0
1.2,1.87,4,1,4,0,0,0,13,8,7,3,15,4,35,1.65,1.19,3.05,3.65,2.24,0.0
1.33,1.73,3,2,3,0,1,0,10,10,4,5,10,14,39,1.18,1.25,2.79,3.42,2.62,1.0
1.71,0.23,3,6,3,0,2,0,18,12,6,7,15,15,55,1.89,1.57,1.62,4.0,4.75,0.0
1.93,2.0,7,5,3,0,2,0,14,13,3,4,8,6,58,1.47,1.49,1.67,3.6,4.2,1.0
2.14,1.93,4,2,2,0,2,0,14,10,7,2,10,12,43,1.72,1.05,1.67,3.95,4.85,0.0
1.92,0.21,2,7,0,0,1,0,16,14,6,5,9,13,53,1.76,1.57,2.0,3.55,3.6,0.0
1.67,1.4,2,10,3,0,2,0,7,11,3,4,15,8,54,1.01,1.33,2.15,3.75,3.0,2.0
2.0,1.33,3,7,2,0,0,0,11,17,8,6,10,10,47,1.47,2.02,2.05,3.6,3.25,0.0
2.2,0.53,4,5,1,0,3,0,14,14,7,6,9,12,62,1.71,1.54,1.54,4.05,6.0,1.0
1.8,1.8,8,2,2,0,3,0,17,8,7,4,10,13,61,2.04,0.94,1.62,4.0,5.25,1.0
0.93,1.33,4,6,1,0,2,0,12,16,2,6,12,17,63,1.28,1.69,2.65,3.5,2.55,2.0
2.0,0.2,9,4,3,0,2,0,9,14,6,3,12,12,50,1.34,1.42,2.05,3.35,3.05,0.0
1.67,0.93,1,6,2,0,4,0,12,20,4,10,5,8,44,1.2,2.34,2.65,3.15,2.4,2.0
2.13,1.0,5,1,1,0,1,1,12,5,8,3,11,10,67,1.64,0.65,1.44,4.05,5.5,0.0
2.07,0.93,7,7,0,0,0,0,9,13,2,4,9,5,49,0.96,1.46,2.1,3.4,3.3,0.0
1.87,1.27,6,5,1,0,0,0,15,11,7,4,7,9,55,1.78,1.22,1.54,4.3,5.5,0.0
2.13,0.93,3,2,2,0,2,0,10,17,7,3,7,21,54,1.34,1.57,1.54,4.25,5.75,0.0
2.13,1.0,4,5,1,0,2,0,18,4,9,2,6,12,50,2.07,0.59,1.48,4.7,6.0,0.0
1.81,1.88,5,4,2,0,0,0,14,18,3,11,17,18,52,1.47,2.3,3.45,4.05,1.91,2.0
1.31,1.13,3,7,0,0,2,0,14,14,9,6,3,4,43,1.78,1.71,2.3,3.7,2.75,0.0
1.75,0.88,3,8,5,0,1,0,13,12,5,3,9,6,35,1.43,1.43,2.05,3.5,3.45,0.0
0.44,1.5,5,7,2,0,0,0,12,27,7,11,13,10,36,1.47,2.85,6.0,4.45,1.49,0.0
1.69,0.88,4,4,3,1,2,0,14,18,5,5,11,6,58,1.71,1.73,2.05,3.9,3.25,2.0
1.13,1.69,2,9,2,0,1,0,12,13,5,4,14,10,49,1.42,1.46,3.25,3.6,2.1,0.0
1.31,1.75,11,7,1,0,2,0,14,13,8,3,16,15,41,1.79,1.43,3.4,3.65,2.05,1.0
1.38,0.44,11,4,3,1,2,0,24,13,7,6,14,12,63,2.57,1.41,1.62,4.1,5.0,2.0
2.06,1.75,8,8,1,0,3,0,13,7,6,4,12,10,47,1.57,1.08,2.1,3.8,3.1,2.0
1.94,0.56,4,4,0,0,0,0,14,21,7,6,11,7,50,1.55,2.22,1.65,4.4,4.4,0.0
1.56,1.19,10,2,0,0,1,0,19,15,8,8,7,13,59,2.02,1.77,2.3,3.75,2.8,2.0
1.56,1.44,12,6,3,0,0,0,20,13,7,5,17,8,56,2.07,1.47,3.8,4.0,1.83,0.0
2.19,0.19,3,6,1,0,1,0,16,12,8,4,13,11,47,1.88,1.39,1.8,4.0,3.9,0.0
1.75,1.19,5,4,3,1,3,0,18,5,8,4,13,11,51,2.07,0.85,1.57,4.45,5.0,0.0
2.19,1.5,3,2,2,0,2,0,21,13,8,5,9,17,56,2.28,1.29,1.51,4.75,5.25,2.0
1.31,1.25,4,3,0,0,2,1,21,4,5,3,7,10,45,2.07,0.87,2.25,3.45,3.15,0.0
0.88,1.06,3,12,1,0,1,0,18,23,5,6,3,7,42,1.79,2.36,3.65,4.3,1.8,1.0
0.0,0.0,3,5,2,0,2,0,14,13,9,4,10,10,27,1.69,1.44,2.38,3.3,2.75,2.0
0.0,0.0,1,5,2,0,0,0,10,16,0,3,24,18,52,1.05,1.47,1.67,4.0,3.4,2.0
0.0,0.0,4,5,3,0,3,0,15,11,4,4,4,3,57,1.55,1.27,2.15,3.5,3.25,1.0
0.0,0.0,5,0,0,0,2,0,18,10,9,2,8,11,66,2.17,0.94,4.0,3.65,1.61,0.0
0.0,0.0,6,3,3,0,2,0,12,13,7,6,13,10,52,1.55,1.49,2.75,3.1,2.7,2.0
0.0,0.0,7,5,1,0,1,0,12,16,5,4,12,12,59,1.41,1.73,1.95,3.4,3.3,1.0
0.0,0.0,4,3,0,0,1,0,14,13,5,3,11,17,48,1.64,1.37,2.65,3.3,2.65,0.0
0.0,0.0,7,1,0,0,3,0,21,8,4,5,8,17,62,2.15,1.02,1.59,3.85,6.0,1.0
0.0,0.0,9,6,0,0,2,0,11,17,5,9,4,12,57,1.43,2.06,3.3,3.25,2.25,2.0
0.0,0.0,5,1,1,0,3,0,15,7,5,4,7,19,60,1.57,0.85,1.34,5.0,8.5,0.0
0.0,0.0,3,6,1,0,4,0,5,13,3,5,17,10,46,0.8,1.66,2.55,3.45,2.65,1.0
0.0,0.0,5,5,2,0,0,0,13,12,5,8,6,13,62,1.56,1.53,1.65,4.1,4.75,2.0
0.0,0.0,5,8,1,0,2,1,26,16,12,2,8,11,57,2.91,1.47,2.2,3.35,3.35,0.0
0.0,0.0,4,4,1,0,1,0,19,14,5,5,12,18,46,1.98,1.51,3.25,3.35,2.2,2.0
0.0,0.0,3,5,4,0,3,0,15,17,6,7,12,8,47,1.78,1.85,2.25,3.4,3.2,2.0
0.0,0.0,8,3,3,0,3,0,24,9,6,6,10,13,63,2.66,1.39,2.25,3.55,2.95,2.0
0.0,0.0,8,3,4,0,2,0,11,5,6,4,11,12,66,1.57,0.86,1.59,4.05,5.5,1.0
0.0,0.0,4,4,1,0,2,0,9,12,4,4,17,11,45,1.24,1.41,3.6,3.55,2.0,1.0
0.0,1.0,3,1,1,0,2,0,15,9,5,5,14,16,65,1.58,1.18,1.56,3.95,6.0,1.0
3.0,3.0,3,3,2,0,3,0,16,11,5,3,10,13,40,1.65,1.34,2.9,3.55,2.25,0.0
0.0,3.0,4,2,1,0,3,0,13,12,5,6,15,17,61,1.51,1.38,2.15,3.3,3.25,2.0
1.0,3.0,6,6,3,0,3,0,17,16,6,3,10,16,44,1.83,1.67,2.2,3.25,3.25,0.0
0.0,3.0,3,4,3,0,1,0,10,11,4,4,14,9,38,1.17,1.33,3.15,3.35,2.2,1.0
3.0,1.0,4,6,2,0,3,0,15,16,7,3,7,14,49,1.79,1.5,2.65,3.3,2.55,0.0
1.0,1.0,7,2,2,0,2,0,20,14,8,7,9,7,54,2.11,1.62,1.87,3.55,4.0,2.0
0.0,0.0,5,1,2,0,3,0,21,5,10,4,9,18,61,2.36,0.79,2.7,3.3,2.55,0.0
1.0,3.0,6,3,0,0,3,0,13,9,3,7,11,12,56,1.4,1.33,1.95,3.4,3.8,1.0
0.0,0.0,9,2,1,0,3,0,17,9,4,4,8,7,60,1.96,1.05,1.87,3.65,3.9,1.0
0.0,3.0,10,4,2,0,1,0,13,14,4,5,6,18,57,1.55,1.54,2.25,3.35,3.0,0.0
3.0,3.0,5,8,2,1,3,0,11,20,3,5,12,12,35,1.12,2.11,2.05,3.3,3.55,1.0
1.0,1.0,4,4,1,0,1,1,17,11,7,5,13,5,62,2.11,1.32,2.45,3.3,2.75,0.0
3.0,3.0,8,2,2,0,1,0,16,17,7,5,7,14,43,1.86,1.68,2.8,3.25,2.45,0.0
0.0,1.0,8,3,2,0,4,0,16,15,5,8,10,21,55,1.64,1.76,2.65,3.05,2.7,2.0
1.0,0.0,5,1,2,0,4,0,22,16,9,8,6,10,64,2.46,1.86,1.65,3.9,5.0,1.0
1.0,0.0,5,7,1,0,2,0,19,15,9,4,6,12,42,2.12,1.48,2.45,3.3,2.8,2.0
0.0,1.0,7,7,4,0,2,0,14,14,4,5,19,13,40,1.5,1.61,3.45,3.35,2.1,1.0
2.0,2.0,3,7,1,0,2,0,13,15,5,5,10,5,40,1.41,1.67,2.1,3.3,3.45,0.0
0.5,0.0,4,4,2,0,3,0,15,12,3,6,8,9,65,1.46,1.47,2.4,3.25,2.9,2.0
0.0,1.0,6,5,0,0,5,0,22,20,4,0,12,13,55,2.03,1.63,1.71,3.8,4.65,0.0
1.5,0.5,4,9,1,0,2,0,15,11,7,3,7,10,44,1.76,1.27,2.35,3.3,2.9,0.0
1.0,1.5,15,3,3,0,2,0,18,16,5,5,9,8,33,1.76,1.67,2.55,3.35,2.6,1.0
0.5,1.5,10,7,2,0,3,0,17,15,9,8,8,6,52,1.92,1.73,2.4,3.25,2.9,0.0
0.5,2.0,8,0,0,0,4,0,21,5,8,3,11,13,58,2.31,0.69,1.69,3.9,4.6,0.0
3.0,3.0,11,4,1,0,2,0,25,9,7,5,5,8,57,2.51,1.17,2.2,3.45,3.05,0.0
3.0,2.0,6,1,2,1,2,0,19,13,9,7,9,10,56,2.39,1.48,2.55,3.25,2.7,2.0
2.0,0.5,6,5,2,0,0,0,23,15,8,7,10,12,53,2.48,1.67,2.2,3.35,3.2,1.0
1.5,0.5,6,5,3,0,3,0,14,10,3,2,14,11,38,1.42,1.11,2.65,3.45,2.45,0.0
0.5,2.0,4,5,1,0,2,0,12,19,2,9,6,3,35,1.17,2.11,3.6,3.45,2.0,2.0
1.0,1.5,15,3,0,0,3,1,26,11,10,3,4,10,74,2.9,1.12,1.61,4.2,5.2,0.0
1.0,2.0,10,6,2,0,1,0,21,15,7,4,11,4,50,2.16,1.5,2.2,3.3,3.25,0.0
2.0,1.5,5,4,2,0,1,0,16,16,6,8,10,8,54,1.73,1.87,2.5,3.5,2.6,2.0
0.5,1.0,5,7,2,0,2,0,17,19,5,3,8,13,51,1.67,1.66,3.65,3.5,1.95,2.0
3.0,1.0,5,3,4,0,3,1,17,16,7,4,11,14,56,1.9,1.48,2.75,3.15,2.55,1.0
0.0,0.5,7,4,2,0,4,0,15,13,6,4,7,14,45,1.61,1.31,2.85,3.35,2.4,0.0
1.33,1.33,2,8,3,1,1,0,17,12,5,7,10,9,50,1.64,1.71,1.8,3.75,4.15,2.0
2.33,1.33,6,4,0,0,4,0,11,16,6,3,9,15,48,1.4,1.6,1.91,3.3,4.2,0.0
1.0,0.33,3,4,0,1,1,0,9,18,4,5,5,16,46,1.04,1.81,2.3,3.3,3.05,2.0
0.5,2.0,3,3,1,0,4,0,15,11,6,4,16,17,56,1.66,1.14,1.87,3.65,3.9,1.0
